"","SRR1178014","SRR1178021","SRR1178047","SRR1178064","SRR1178074","SRR1178075"
"NM_198051",357.792109993331,337.032411117808,357.808909004655,237.875511362699,303.043058071436,191.581809760527
"NM_001100990",109.833857021209,81.4018959055722,78.0673983282883,144.524837872846,163.697366190374,106.891138492998
"NM_130428",11642.3888442481,8752.84596500442,8260.83186643837,12651.2656716942,13758.0195493637,14796.2002860115
"NM_001107454",88.1999154867281,92.8267234010911,81.9707682447027,70.2941818447692,89.2894724674765,126.624887137859
"NM_001107453",778.821895241297,844.009131231459,815.804312530613,745.118327554554,626.379178067298,763.03828093463
"NM_001040128",1813.92279019875,1540.92360845811,1524.91651401256,1791.65810685948,1863.57952005983,1864.01700741251
"NM_001108462",226.324311437642,339.888617991687,651.862776041207,76.4800698471089,41.9389946438147,60.8457249883218
"NM_139094",1411.19864778765,1807.97895116587,1639.41536489405,1595.95910460364,1956.25116951471,1511.27625038561
"NM_001012061",500.908953990663,555.532236969607,603.721213738763,504.431048918064,681.170445263249,527.055536723166
"NM_181474",657.338992778445,582.666202271464,660.970639179508,509.492230010887,554.677025934324,447.298302616852
"NM_001039343",79.8791687426971,48.5555168559553,52.0449322188589,87.1647854875138,68.9964105430501,71.5348388376215
"NM_012756",5624.82479896492,6249.38064004884,5883.679587342,4088.30961609178,3951.73559208332,3327.6033652397
"NM_001115021",956.88587556356,806.878441871022,720.822311231195,922.259665803372,762.342692960955,796.750101536267
"NM_001008302",955.221726214753,761.179131888947,804.09420278137,642.76999878857,612.85047011768,747.415729924115
"NM_057128",113.162155718821,58.5522409145344,98.8853712158318,106.847156404049,126.493419328925,90.4463479556134
"NM_013217",3499.70608053942,3136.11514751994,3699.09355745539,3759.33284505826,4145.19611576285,3224.00118485418
"NM_001107464",402.724142411098,691.202063478894,477.51225310803,119.781285863487,151.521529035718,32.0673415478993
"NM_001106215",191.377175112712,111.392068081309,132.71457715809,273.866132467221,201.577748449303,320.673415478993
"NM_001169138",216.339415344805,115.676378392129,231.599948373922,395.89683214974,390.303224346469,513.077464766389
"NM_001004198",327.83742171482,329.891893933108,355.206662393712,305.920279388436,360.540066857311,289.428313457963
"NM_001113403",494.252356595439,552.676030095727,456.694280220487,683.821800985915,553.324155139362,726.037502225515
"NM_001135720",19.9697921856743,39.9868962343162,52.0449322188589,44.4259229258941,36.5275114639677,25.4894253329456
"NM_057140",6997.74801173003,6624.97184396402,6352.08397731172,5476.1979424349,5583.29777080721,5637.27419621532
"NM_001107467",126.47535050927,171.372412432784,171.748276322234,141.713070599055,158.285883010527,122.513689503513
"NM_001313942",11.6490454416433,12.8529309324588,13.0112330547147,30.3670865569403,21.6459327193883,22.2004672254687
"NM_001006968",4.99244804641857,8.56862062163918,19.5168495820721,4.49882763806523,21.6459327193883,11.511353376169
"NM_001108465",206.354519251968,147.094654004806,199.071865737135,208.070778260517,86.583730877553,180.070456384358
"NM_001134545",19.9697921856743,21.4215515540979,27.3235894149009,30.9294400116985,21.6459327193883,40.2897368165914
"NM_139261",1201.51582983807,1376.69171321003,1409.1165398256,840.156061408682,869.895921160415,894.596605233704
"NM_001106225",4.99244804641857,8.56862062163918,10.4089864437718,6.74824145709785,4.0586123848853,5.75567668808449
"NM_001025002",9.98489609283714,512.689133861411,219.889838624679,50.6118109282338,317.924636816015,64.1346830957986
"NM_001108470",44.9320324177671,28.5620687387973,71.5617818009309,46.1129832901686,64.2613627606839,52.6233297196296
"NM_001024775",2309.83929614299,2012.19774264827,1871.01531326798,2338.2656648844,2654.33249971498,2543.18685660648
"NM_012695",3632.83802844391,7903.1244200252,5559.6998842796,1715.74039046713,683.199751455692,2557.98716809012
"NM_207591",2973.83488631666,3188.95497468671,2986.07798605703,1851.8299265186,1806.08251127396,1818.7938334347
"NM_001271132",4905.91228028065,3891.58186566113,4811.5539836335,6868.02274296133,6158.26785866596,5316.60078073633
"NM_022952",1927.08494591757,1747.99860681439,1763.02207891384,1766.35220139536,1828.40487939083,1973.37486448611
"NM_001100830",2466.26933493077,2119.30550041876,2651.68929655086,2447.92458856224,2335.73142750149,2103.28870973145
"NM_001106229",214.675265995999,147.094654004806,153.532550045634,139.463656780022,155.580141420603,203.093163136696
"NM_001012064",1772.31905647859,1313.85516198467,1600.38166572991,2954.04269784458,3619.6058119202,4099.6862809699
"NM_001172809",560.818330547686,709.767408159112,716.918941314781,628.148808964858,528.29604543257,546.789285368027
"NM_001135742",1283.05914792957,1816.54757178751,1252.98174316903,1086.46687459275,1336.63634542222,1136.33502613325
"NM_031508",101.513110277178,135.669826509287,262.826907705237,83.2283113042068,84.5544246851104,88.801868901875
"NM_053628",1507.71931001841,1718.00843463865,1645.92098142141,1784.34751194762,1627.503566339,1864.01700741251
"NM_021694",2689.2653476708,2517.74635932498,2468.23091047938,2699.29658283914,2677.33130322933,2592.52122821863
"NM_001107493",1532.6815502505,1595.19153906183,1200.93681095017,708.565352995274,629.761355054702,670.947453925278
"NM_173294",25067.0816410676,11673.3174935464,11200.0694134984,43807.3341256602,38474.9689733151,46909.5872474155
"NM_001012065",943.57268077311,1222.45654202052,1234.76601689243,548.2946183892,654.113029364014,730.148699859861
"NM_017093",3569.60035318928,3019.01066569087,3078.4577407455,3231.84530449511,3361.20749008251,3547.14131891378
"NM_012693",17728.1830128323,5531.04461126809,4387.3877860498,28962.8899804092,36385.4600304967,36477.8343700258
"NM_001100845",19.9697921856743,2.85620687387973,5.20449322188589,29.8047331021822,14.8815787445794,19.7337486448611
"NM_031675",13053.5874920358,11006.3931884955,11163.6379609452,10383.8565421093,10650.4753333365,11197.2578769049
"NM_001082549",51.5886298129919,32.8463790496168,19.5168495820721,48.3623971092012,33.1453344765633,26.3116648598148
"NM_130824",73.2225713474724,48.5555168559553,59.8516720516877,71.9812422090437,69.6728459405309,91.2685874824826
"NM_001191623",79.8791687426971,159.947584937265,221.19096193015,174.891924429786,107.55322819946,162.803426320104
"NM_001100991",138.124395950914,205.64689491934,169.146029711291,155.771906968009,175.87320334503,165.270144900712
"NM_001127579",529.199492920369,451.280686072997,447.586417082186,624.212334781551,707.551425765004,605.168291775741
"NM_001098240",1298.03649206883,1139.62654267801,1177.51659145168,972.309123276848,1137.08790316536,1166.75788862741
