"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_031699",2703.02122587797,-0.993957191267887,0.238103884574977,1.40843320658194e-06,0.000416896229148253
"NM_001100802",255.385104076946,-0.942480613663246,0.225692952394585,1.45590906963506e-06,0.000418978276706089
"NM_053904",2947.15211776855,-0.758203395396696,0.180805954306546,1.50415234902965e-06,0.000421162657728302
"NM_031548",149.934397902742,-1.41738341776138,0.345940366991406,1.74646280702242e-06,0.000476140912651375
"NM_019291",265.141779289995,1.32799732814328,0.325227983962409,1.98055897755502e-06,0.000526117718140258
"NM_001010921",8605.20867462031,1.67353657346601,0.405892716074618,2.05017568883096e-06,0.000530995503407219
"NM_001109227",382.972100556355,1.19550505971983,0.294741888136601,2.25447850376611e-06,0.000569668226805291
"NM_001004082",20489.6649565424,-0.886749335989804,0.219879912896017,2.69000471765713e-06,0.000663534497022093
"NM_017016",86.4477699238075,-1.87844373610004,0.482115593257786,3.79010246087495e-06,0.000906566742580015
"NM_030832",5054.05484340094,-1.93552767128073,0.498637150077195,3.85028346269505e-06,0.000906566742580015
"NM_053304",852.710330302122,1.48806951255851,0.388217230779984,5.22127757620733e-06,0.00120205412643351
"NM_001044276",136.993356780769,1.74279795028439,0.462153658147138,6.52553941140562e-06,0.00146966496309048
"NM_001013243",115.959577015202,-2.07736692826395,0.561912378188429,7.9150859974671e-06,0.00174468704114381
"NM_001025639",20.7670095648856,-2.65772504092316,0.710577383122971,8.1820351690514e-06,0.00176595592398693
"NM_001004208",1437.93183702813,-0.552510471999374,0.146633118230433,1.0323077358057e-05,0.00218259349856061
"NM_001110493",1208.61104425195,0.574121472765631,0.151922998449522,1.06167559829022e-05,0.00219979183965733
"NM_001107644",375.660714504628,0.976350446767432,0.266879876135756,1.15848465782521e-05,0.0023533139323665
"NM_001012359",29.6699084027694,-1.55558964147096,0.428452098874463,1.2392407047627e-05,0.00246894878871952
"NM_001191585",100.985941490651,-1.09915702155724,0.304497404617124,1.31738501408211e-05,0.00257511485771522
"NM_013089",1705.53825141979,-0.875250517203858,0.242354467331088,1.42241755545621e-05,0.00272893442120858
"NM_001107896",1182.40657163566,-0.634495717116312,0.173597831138724,1.51331039019966e-05,0.00276673747281203
"NM_139107",6490.79503237267,-0.617212426410099,0.168727851216101,1.47365175239306e-05,0.00276673747281203
"NM_001108275",717.726413431166,-0.789015095869897,0.218430324640296,1.52223972924986e-05,0.00276673747281203
"NM_019274",363.768428109352,-0.0221987068594753,0.146685148637494,1.78151494873173e-05,0.00318215428773461
"NM_053519",904.041792215735,-1.3254466556595,0.379791989854655,1.88069835763692e-05,0.00330237881103704
"NM_001108939",288.55782418775,-0.983996353917412,0.280843300527286,2.00998038178372e-05,0.00341367159922611
"NM_001109252",797.314829037287,-0.878249783018615,0.249444225030871,1.98549461316846e-05,0.00341367159922611
"NM_001100512",8289.79989175661,-0.709368978191382,0.20086865866088,2.11521603862498e-05,0.0035344577677669
"NM_001277157",819.093509670463,-0.709247500607678,0.200714073559884,2.18276683511262e-05,0.00358943879551853
"NM_053500",50.4036440743124,-1.37700555983721,0.399782135783167,2.29660173632334e-05,0.00371762406067341
"NM_001013189",2292.92475674943,-0.417382414612221,0.114126759457502,2.4039235666827e-05,0.00383148433089735
"NM_053801",4128.73076986848,-0.582918710407948,0.164740150675629,2.50237025070004e-05,0.0039279629995837
"NM_001134613",38.4568108658116,-1.6025629059356,0.473379831654318,2.76949280087464e-05,0.00421940373780313
"NM_001127524",466.171664598137,-1.85207157713491,0.551867556267457,2.73563078258712e-05,0.00421940373780313
"NM_138911",1594.59363960831,-0.540421048210157,0.153919481883934,2.81073427148005e-05,0.00422017493514976
"NM_001107496",301.119338843583,0.632278169445078,0.18151207521243,2.94048074101344e-05,0.0043519114966999
"NM_001130573",44.7767611332741,-0.132890674387736,0.261582318205509,3.08339127392166e-05,0.00449914557715894
"NM_031344",15381.1952193614,0.974849807439501,0.289785682190474,3.36525710023919e-05,0.00477589911759973
"NM_198755",1358.79633295559,0.6355210331173,0.184465983278421,3.35224639373585e-05,0.00477589911759973
"NM_019340",774.231797486689,-1.01693160399475,0.30432474914069,3.50102731120003e-05,0.00490143823568004
"NM_001001504",532.358296611765,-0.515928521103472,0.1485842271029,3.69520481331751e-05,0.00510430958212925
"NM_001134557",17.3805482367381,-2.79217819730688,0.839712948488349,3.81397086234997e-05,0.00519904449130864
"NM_001108780",138.477579973063,1.30353953348849,0.397729833762609,4.171405060637e-05,0.00554048159335889
"NM_001134588",849.735840658593,-0.553676038782666,0.162094219405684,4.16807213044543e-05,0.00554048159335889
"NM_031518",35.3439291133338,-1.2906218041237,0.393920289564565,4.33647804083692e-05,0.00568682436747728
"NM_001014041",164.784798488061,-1.03152119646829,0.315791133830645,4.45681333828603e-05,0.00570031928205473
"NM_053356",1670.57795040934,0.720759008476265,0.21613856867934,4.4533990356727e-05,0.00570031928205473
"NM_001044275",721.078318082196,-0.487464634588443,0.142196357509842,4.62894178537203e-05,0.00584827279225052
"NM_001106880",678.156661235642,-0.5185180461419,0.153388650128108,5.09774391102228e-05,0.0063629670985772
"NM_139252",456.167637258285,-1.1431097295316,0.356363828737392,5.21830658585097e-05,0.00643591145588286
"NM_001037180",7750.29864663005,0.765941258635631,0.234114455774161,5.30279773173594e-05,0.0064631746471511
"NM_001102418",41.202627127991,-1.25515077023522,0.394188486097684,5.80306005232646e-05,0.00699066303977932
"NM_144738",6900.95229092224,-1.42486346662221,0.453338791894474,5.92074669246035e-05,0.00705045238320565
"NM_053352",93.9837620286306,1.17978447242541,0.371645883634961,6.09739694725127e-05,0.00717829913335491
"NM_001106355",5435.1889873673,0.550757392745877,0.166400610824819,6.16781944510697e-05,0.00717961903947283
"NM_001107464",70.1689619326287,-1.59697532985458,0.514318795139373,6.6609653142977e-05,0.00751047244522588
"NM_199208",4826.36901137316,-1.17141538823846,0.376772692263473,6.71086360641099e-05,0.00751047244522588
"NM_181377",438.921123181519,-0.965797505680782,0.307107204839363,6.81452133061036e-05,0.00751047244522588
"NM_021684",571.632364394421,-0.0376540163315223,0.151507047479798,6.80382594003587e-05,0.00751047244522588
"NM_001271333",289.381645478231,-1.09097482407258,0.34694379308163,6.55433848654511e-05,0.00751047244522588
"NM_001107095",305.028469436005,-0.594465151701741,0.18383516528011,7.22908605913567e-05,0.00783517597053868
"NM_022242",217.123289697494,-1.81738392752248,0.594154107296473,7.26039472173469e-05,0.00783517597053868
"NM_001017502",429.66700394307,-0.728222986156827,0.229504479372276,7.45383013092041e-05,0.00796099795426139
"NM_001108552",1185.88892275231,-0.427969145370471,0.12963565190609,8.51699442840045e-05,0.00891273356345744
"NM_001039022",472.454201604708,0.610774568554336,0.191826845526032,8.48100947619608e-05,0.00891273356345744
"NM_001024277",1069.61825533333,0.86059555616965,0.277201833902788,8.6086793938212e-05,0.00891859185199876
"NM_053293",987.634761193407,0.896529172992076,0.290932583278141,8.98555106352983e-05,0.00921686227902664
"NM_130408",87.1441634284734,1.32503266776323,0.437003783747059,9.3041421162555e-05,0.00945008944356931
"NM_001009658",890.686180866296,0.88904419229848,0.289925554282305,9.47155893328318e-05,0.00952673306299162
"NM_001107078",32.4091017123937,2.37501375412764,0.792612550089745,9.89877027614368e-05,0.0098606980827739
"NM_001107727",8494.42056222761,-0.502061576067618,0.15759377417025,0.000100534131901698,0.00991936768096756
"NM_001037654",707.456276970287,0.652112741155102,0.209570943298985,0.000102734382044112,0.00994699250445798
"NM_001127590",1848.73965677033,-1.32350435377267,0.441150405649281,0.000102636954674342,0.00994699250445798
"NM_171992",1322.63145364426,-1.18553772074539,0.399144630062269,0.000107827051889389,0.0101553477961279
"NM_001191576",115.455181299016,-0.826053626257641,0.271707600853693,0.000106288764525618,0.0101553477961279
"NM_001135921",242.748762347757,0.734135783888911,0.239659934644957,0.0001076501400208,0.0101553477961279
"NM_001106430",1556.40043749018,0.980085602416803,0.326143411903996,0.000109489266366962,0.0102189981942498
"NM_001107239",1191.72239643883,-1.17577475233586,0.396770734028667,0.000111492741686416,0.0103130786059934
"NM_181381",341.056404397663,0.905353900801417,0.302286959737377,0.000117620222964205,0.0105960479122536
"NM_030996",5636.76169461849,0.417990032429551,0.129832710085309,0.000116701826418913,0.0105960479122536
"NM_001106768",761.589807923041,0.437340046421205,0.13771390125919,0.000116377784242784,0.0105960479122536
"NM_053612",1724.07013854612,-0.455415392889932,0.143376437146102,0.000119286757539686,0.010653541449234
"NM_134415",384.906675678389,-0.745579670190078,0.247972890430803,0.000124456807502555,0.0108662120447158
"NM_199495",1146.62291396403,0.480826794013473,0.15295393752944,0.000125863459977403,0.0108662120447158
"NM_001108041",1012.81993238978,-0.074204783727347,0.174000075224366,0.000125233572574401,0.0108662120447158
"NM_017045",831.025153545328,-0.465970900754185,0.147531099502867,0.000123428421327779,0.0108662120447158
"NM_001134844",1921.47798522615,-0.0327887749282994,0.149691806299017,0.000130579320594943,0.0109983883037692
"NM_001013148",283.676554353546,-0.635294384212637,0.209309033066233,0.000129957298514968,0.0109983883037692
"NM_173109",579.55192779218,-1.32814816801327,0.458603159425679,0.000130301812318142,0.0109983883037692
"NM_171983",4683.121351628,-0.70269940039639,0.235232599732411,0.000134746996455847,0.0112578942200208
"NM_053307",675.066057545122,0.646602514999807,0.214756175498949,0.000140072220632497,0.0116091856460214
"NM_022693",341.623254034088,-1.37133903053375,0.479724758347344,0.000144037970915591,0.0118431220530597
"NM_001135744",68.2395834794603,-0.853887450814623,0.290707721909061,0.00014525449547467,0.0118491068749416
"NM_053537",3572.87367622749,-0.453396077035886,0.14583577879759,0.000149799088803381,0.0121243637500237
"NM_139096",672.522265149757,0.437075262917544,0.139782560033269,0.000151816318678487,0.0121923803217762
"NM_172033",972.795158836061,-1.28573592652608,0.449882535605144,0.000154271756539917,0.0122942722904118
"NM_001025411",284.690706960012,-0.775474300919009,0.265884721161924,0.000159331991155514,0.0125051471846297
"NM_012815",3378.2091884204,-0.523567740221511,0.172731175106736,0.000159096258672435,0.0125051471846297
"NM_001012115",12276.0147638116,-1.02344371344914,0.358839884437836,0.000161105065814952,0.0125492367055857
"NM_001109499",74.4354814243095,0.852182263646934,0.293143861332014,0.000163116310568269,0.0126110819215467
"NM_001025773",230.69717161036,1.77233475505715,0.632506916896091,0.0001657165031475,0.0127172072045044
"NM_134449",1988.27906186323,0.77489005533743,0.264814758369121,0.000168672553930361,0.0128488798435186
"NM_001024304",1244.68684182684,0.545122719588618,0.182374640146994,0.000177136743598007,0.0133951581290172
"NM_031798",533.453983773429,-0.714676969669924,0.247821646834424,0.00018584988605775,0.0139522088373789
"NM_017198",288.555388651885,0.605019151090003,0.206430250430481,0.000187634089152641,0.0139848141267724
